source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"cermati","gold","Emas Digital",100,"gr",256048600,0,"IDR","2026-05-19",""
"cermati","gold","Emas Digital",250,"gr",640121500,0,"IDR","2026-05-19",""
"cermati","gold","Emas Digital",500,"gr",1280243000,0,"IDR","2026-05-19",""
"cermati","gold","Emas Digital",1000,"gr",2560486000,0,"IDR","2026-05-19",""
"cermati","gold","Emas Antam",0.5,"gr",1432000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",1,"gr",2764000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",2,"gr",5468000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",3,"gr",8177000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",5,"gr",13595000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",10,"gr",27135000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",25,"gr",67712000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",50,"gr",135345000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",100,"gr",270612000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",250,"gr",676265000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",500,"gr",1352320000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",1000,"gr",2704600000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",0.5,"gr",1280243,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",1,"gr",2560486,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",2,"gr",5120972,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",3,"gr",7681458,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",5,"gr",12802430,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",10,"gr",25604860,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",25,"gr",64012150,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",50,"gr",128024300,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",100,"gr",256048600,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",250,"gr",640121500,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",500,"gr",1280243000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Digital",1000,"gr",2560486000,0,"IDR","2026-05-20",""
"cermati","gold","Emas Antam",0.5,"gr",1432500,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",1,"gr",2765000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",2,"gr",5470000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",3,"gr",8180000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",5,"gr",13600000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",10,"gr",27145000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",25,"gr",67737000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",50,"gr",135395000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",100,"gr",270712000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",250,"gr",676515000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",500,"gr",1352820000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",1000,"gr",2705600000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",0.5,"gr",1260179,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",1,"gr",2520358,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",2,"gr",5040716,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",3,"gr",7561074,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",5,"gr",12601790,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",10,"gr",25203580,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",25,"gr",63008950,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",50,"gr",126017900,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",100,"gr",252035800,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",250,"gr",630089500,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",500,"gr",1260179000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Digital",1000,"gr",1260179000,0,"IDR","2026-05-21",""
"cermati","gold","Emas Antam",0.5,"gr",1444000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",1,"gr",2788000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",2,"gr",5516000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",3,"gr",8249000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",5,"gr",13715000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",10,"gr",27375000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",25,"gr",68312000,0,"IDR","2026-05-22",""
"cermati","gold","Emas Antam",50,"gr",136545000,0,"IDR","2026-05-22",""
