source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"anekalogam","gold","LM Antam produksi tahun 2026",5,"gr",13750000,13250000,"IDR","2026-05-22",""
"anekalogam","gold","LM Antam produksi tahun 2026",10,"gr",27350000,26500000,"IDR","2026-05-22",""
"anekalogam","gold","LM Antam produksi tahun 2026",25,"gr",68150000,66250000,"IDR","2026-05-22",""
"anekalogam","gold","LM Antam produksi tahun 2026",50,"gr",136200000,132500000,"IDR","2026-05-22",""
"anekalogam","gold","LM Antam produksi tahun 2026",100,"gr",272000000,265000000,"IDR","2026-05-22",""
"anekalogam","gold","Logam Mulia ANTAM Certicard gramasi 100 gram produksi tahun terbaru",1,"gr",2702000,2630000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",1,"gr",2890000,2630000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",2,"gr",5675000,5260000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",3,"gr",8400000,7890000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",5,"gr",13625000,13150000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",10,"gr",27100000,26300000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",25,"gr",67625000,65750000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",50,"gr",135150000,131500000,"IDR","2026-05-23",""
"anekalogam","gold","LM Antam produksi tahun 2026",100,"gr",270200000,263000000,"IDR","2026-05-23",""
"anekalogam","gold","Logam Mulia ANTAM Certicard gramasi 100 gram produksi tahun terbaru",1,"gr",2702000,2630000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",1,"gr",2890000,2630000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",2,"gr",5675000,5260000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",3,"gr",8400000,7890000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",5,"gr",13625000,13150000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",10,"gr",27100000,26300000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",25,"gr",67625000,65750000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",50,"gr",135150000,131500000,"IDR","2026-05-24",""
"anekalogam","gold","LM Antam produksi tahun 2026",100,"gr",270200000,263000000,"IDR","2026-05-24",""
"anekalogam","gold","Logam Mulia ANTAM Certicard gramasi 100 gram produksi tahun terbaru",1,"gr",2702000,2630000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",1,"gr",2890000,2630000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",2,"gr",5675000,5260000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",3,"gr",8400000,7890000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",5,"gr",13625000,13150000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",10,"gr",27100000,26300000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",25,"gr",67625000,65750000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",50,"gr",135150000,131500000,"IDR","2026-05-25",""
"anekalogam","gold","LM Antam produksi tahun 2026",100,"gr",270200000,263000000,"IDR","2026-05-25",""
"anekalogam","gold","Logam Mulia ANTAM Certicard gramasi 100 gram produksi tahun terbaru",1,"gr",2730000,2680000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",1,"gr",2920000,2680000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",2,"gr",5730000,5360000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",3,"gr",8450000,8040000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",5,"gr",13775000,13400000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",10,"gr",27400000,26800000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",25,"gr",68375000,67000000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",50,"gr",136650000,134000000,"IDR","2026-05-26",""
"anekalogam","gold","LM Antam produksi tahun 2026",100,"gr",273000000,268000000,"IDR","2026-05-26",""
"anekalogam","gold","Logam Mulia ANTAM Certicard gramasi 100 gram produksi tahun terbaru",1,"gr",2725000,2670000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",1,"gr",2915000,2670000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",2,"gr",5720000,5340000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",3,"gr",8425000,8010000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",5,"gr",13750000,13350000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",10,"gr",27350000,26700000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",25,"gr",68250000,66750000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",50,"gr",136400000,133500000,"IDR","2026-05-27",""
"anekalogam","gold","LM Antam produksi tahun 2026",100,"gr",272500000,267000000,"IDR","2026-05-27",""
