source,material,materialType,weight,weightUnit,sellPrice,buybackPrice,currency,recordedDate,lineKey
"brankaslm","gold","Emas Fisik",1,"gr",2668000,"","IDR","2026-06-20",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2608600,"","IDR","2026-06-20",""
"brankaslm","gold","Emas Fisik",1,"gr",2668000,"","IDR","2026-06-21",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2608600,"","IDR","2026-06-21",""
"brankaslm","gold","Emas Fisik",1,"gr",2668000,"","IDR","2026-06-22",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2608600,"","IDR","2026-06-22",""
"brankaslm","gold","Emas Fisik",1,"gr",2673000,"","IDR","2026-06-23",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2613600,"","IDR","2026-06-23",""
"brankaslm","gold","Emas Fisik",1,"gr",2655000,"","IDR","2026-06-24",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2595600,"","IDR","2026-06-24",""
"brankaslm","gold","Emas Fisik",1,"gr",2655000,"","IDR","2026-06-25",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2595600,"","IDR","2026-06-25",""
"brankaslm","gold","Emas Fisik",1,"gr",2655000,"","IDR","2026-06-26",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2595600,"","IDR","2026-06-26",""
"brankaslm","gold","Emas Fisik",1,"gr",2660000,"","IDR","2026-06-27",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2600600,"","IDR","2026-06-27",""
"brankaslm","gold","Emas Fisik",1,"gr",2660000,"","IDR","2026-06-28",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2600600,"","IDR","2026-06-28",""
"brankaslm","gold","Emas Fisik",1,"gr",2645000,"","IDR","2026-06-29",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2585600,"","IDR","2026-06-29",""
"brankaslm","gold","Emas Fisik",1,"gr",2630000,"","IDR","2026-06-30",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2570600,"","IDR","2026-06-30",""
"brankaslm","gold","Emas Fisik",1,"gr",2630000,"","IDR","2026-07-01",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2570600,"","IDR","2026-07-01",""
"brankaslm","gold","Emas Fisik",1,"gr",2640000,"","IDR","2026-07-02",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2580600,"","IDR","2026-07-02",""
"brankaslm","gold","Emas Fisik",1,"gr",2640000,"","IDR","2026-07-03",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2580600,"","IDR","2026-07-03",""
"brankaslm","gold","Emas Fisik",1,"gr",2651000,"","IDR","2026-07-04",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2591600,"","IDR","2026-07-04",""
"brankaslm","gold","Emas Fisik",1,"gr",2670000,"","IDR","2026-07-05",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2610600,"","IDR","2026-07-05",""
"brankaslm","gold","Emas Fisik",1,"gr",2670000,"","IDR","2026-07-06",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2610600,"","IDR","2026-07-06",""
"brankaslm","gold","Emas Fisik",1,"gr",2655000,"","IDR","2026-07-07",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2595600,"","IDR","2026-07-07",""
"brankaslm","gold","Emas Fisik",1,"gr",2655000,"","IDR","2026-07-08",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2595600,"","IDR","2026-07-08",""
"brankaslm","gold","Emas Fisik",1,"gr",2641000,"","IDR","2026-07-09",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2581600,"","IDR","2026-07-09",""
"brankaslm","gold","Emas Fisik",1,"gr",2650000,"","IDR","2026-07-10",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2590600,"","IDR","2026-07-10",""
"brankaslm","gold","Emas Fisik",1,"gr",2655000,"","IDR","2026-07-11",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2595600,"","IDR","2026-07-11",""
"brankaslm","gold","Emas Fisik",1,"gr",2655000,"","IDR","2026-07-12",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2595600,"","IDR","2026-07-12",""
"brankaslm","gold","Emas Fisik",1,"gr",2635000,"","IDR","2026-07-13",""
"brankaslm","gold","Emas BRANKAS Korporat",1,"gr",2575600,"","IDR","2026-07-13",""
"brankaslm","gold","Emas Fisik",1,"gr",2615000,"","IDR","2026-07-14",""
